year,month,Alloperla,Ameletus,Antocha,Baetis,Ceratopogonidae,Chelifera,Chironomidae,Chloroperlidae,Chloroperlinae,Clinocera,Dicranota,Diptera,Dixidae,Dolichopodidae
2001,may,0,3.0303030303030303,0,160.6060606060606,9.09090909090909,51.515151515151516,139.39393939393938,0,33.33333333333333,0,42.42424242424242,21.21212121212121,0,NA
2001,october,3.0303030303030303,0,0,0,12.121212121212121,3.0303030303030303,87.87878787878788,6.0606060606060606,27.27272727272727,0,15.15151515151515,0,0,NA
2001,october,0,0,3.0303030303030303,18.18181818181818,18.18181818181818,0,212.12121212121212,24.242424242424242,9.09090909090909,0,18.18181818181818,0,0,NA
2001,october,0,0,0,0,0,0,127.27272727272727,0,30.3030303030303,0,6.0606060606060606,0,0,NA
2001,october,0,0,0,3.0303030303030303,27.27272727272727,0,312.1212121212121,0,48.484848484848484,0,27.27272727272727,0,0,NA
2001,october,0,0,0,0,9.09090909090909,0,145.45454545454544,0,27.27272727272727,0,12.121212121212121,0,0,NA
2001,october,0,0,0,9.09090909090909,6.0606060606060606,0,60.6060606060606,3.0303030303030303,3.0303030303030303,0,12.121212121212121,0,0,NA
2001,october,0,0,0,0,6.0606060606060606,0,66.66666666666666,0,24.242424242424242,0,30.3030303030303,0,6.0606060606060606,NA
2001,october,0,6.0606060606060606,3.0303030303030303,3.0303030303030303,12.121212121212121,0,427.27272727272725,0,21.21212121212121,0,39.39393939393939,0,0,NA
2001,october,0,0,0,3.0303030303030303,24.242424242424242,3.0303030303030303,227.27272727272725,0,33.33333333333333,0,15.15151515151515,0,0,NA
2001,october,0,0,0,6.0606060606060606,9.09090909090909,0,36.36363636363636,0,9.09090909090909,0,6.0606060606060606,0,0,NA
2001,may,9.09090909090909,9.09090909090909,0,118.18181818181817,39.39393939393939,45.45454545454545,648.4848484848485,136.36363636363635,6.0606060606060606,0,36.36363636363636,0,0,NA
2001,may,0,0,0,60.6060606060606,21.21212121212121,9.09090909090909,409.09090909090907,21.21212121212121,30.3030303030303,0,33.33333333333333,15.15151515151515,0,NA
2001,may,0,15.15151515151515,0,100,81.81818181818181,109.09090909090908,1445.4545454545455,69.69696969696969,81.81818181818181,0,54.54545454545454,54.54545454545454,0,NA
2001,may,0,15.15151515151515,0,196.96969696969697,0,15.15151515151515,2075.7575757575755,96.96969696969697,60.6060606060606,0,206.06060606060606,0,0,NA
2001,may,0,27.27272727272727,0,106.06060606060606,27.27272727272727,54.54545454545454,1584.8484848484848,0,90.9090909090909,0,100,45.45454545454545,0,NA
2001,may,0,9.09090909090909,0,57.57575757575757,27.27272727272727,36.36363636363636,945.4545454545454,27.27272727272727,72.72727272727272,0,18.18181818181818,39.39393939393939,0,NA
2001,may,0,12.121212121212121,0,3.0303030303030303,51.515151515151516,9.09090909090909,369.6969696969697,27.27272727272727,33.33333333333333,0,6.0606060606060606,3.0303030303030303,0,NA
2001,may,9.09090909090909,36.36363636363636,0,27.27272727272727,36.36363636363636,9.09090909090909,381.8181818181818,163.63636363636363,18.18181818181818,0,0,0,0,NA
2001,may,3.0303030303030303,0,0,60.6060606060606,72.72727272727272,9.09090909090909,257.57575757575756,54.54545454545454,18.18181818181818,0,3.0303030303030303,0,0,NA
2001,may,12.121212121212121,15.15151515151515,0,66.66666666666666,21.21212121212121,0,600,130.30303030303028,21.21212121212121,12.121212121212121,33.33333333333333,0,0,NA
2001,october,0,0,0,0,12.121212121212121,3.0303030303030303,121.2121212121212,0,12.121212121212121,0,3.0303030303030303,0,0,NA
2001,october,0,0,0,12.121212121212121,66.66666666666666,6.0606060606060606,272.7272727272727,18.18181818181818,72.72727272727272,0,9.09090909090909,0,0,NA
2001,october,0,0,0,0,12.121212121212121,0,63.63636363636363,48.484848484848484,18.18181818181818,0,0,0,0,NA
2001,october,0,0,0,18.18181818181818,39.39393939393939,0,187.87878787878788,12.121212121212121,75.75757575757575,0,21.21212121212121,0,6.0606060606060606,NA
2001,october,0,0,0,0,15.15151515151515,0,72.72727272727272,0,36.36363636363636,0,6.0606060606060606,0,0,NA
2001,october,0,0,0,0,69.69696969696969,0,154.54545454545453,3.0303030303030303,54.54545454545454,0,12.121212121212121,0,0,NA
2001,october,0,0,0,0,15.15151515151515,0,15.15151515151515,0,9.09090909090909,0,0,0,3.0303030303030303,NA
2001,october,0,0,0,3.0303030303030303,57.57575757575757,3.0303030303030303,303.030303030303,24.242424242424242,30.3030303030303,0,21.21212121212121,0,0,NA
2001,october,0,0,0,0,30.3030303030303,0,24.242424242424242,0,21.21212121212121,0,0,0,0,NA
2001,october,0,3.0303030303030303,0,9.09090909090909,142.4242424242424,0,233.33333333333331,21.21212121212121,87.87878787878788,3.0303030303030303,6.0606060606060606,0,0,NA
2001,may,0,3.0303030303030303,0,12.121212121212121,45.45454545454545,12.121212121212121,215.15151515151513,12.121212121212121,18.18181818181818,0,45.45454545454545,0,0,NA
2001,may,0,3.0303030303030303,0,9.09090909090909,0,6.0606060606060606,30.3030303030303,0,0,0,9.09090909090909,0,0,NA
2001,may,0,12.121212121212121,0,6.0606060606060606,3.0303030303030303,6.0606060606060606,166.66666666666666,3.0303030303030303,6.0606060606060606,0,18.18181818181818,0,0,NA
2001,may,0,0,0,6.0606060606060606,3.0303030303030303,15.15151515151515,230.30303030303028,0,18.18181818181818,6.0606060606060606,30.3030303030303,0,0,NA
2001,may,0,6.0606060606060606,3.0303030303030303,6.0606060606060606,0,24.242424242424242,124.24242424242424,0,9.09090909090909,24.242424242424242,18.18181818181818,0,0,NA
2001,may,0,3.0303030303030303,0,3.0303030303030303,0,18.18181818181818,33.33333333333333,0,0,0,12.121212121212121,0,0,NA
2001,may,0,0,0,3.0303030303030303,3.0303030303030303,15.15151515151515,160.6060606060606,0,18.18181818181818,0,12.121212121212121,12.121212121212121,0,NA
2001,may,0,3.0303030303030303,0,0,0,18.18181818181818,136.36363636363635,12.121212121212121,3.0303030303030303,0,12.121212121212121,0,0,NA
2001,may,0,6.0606060606060606,0,0,0,3.0303030303030303,27.27272727272727,0,3.0303030303030303,0,3.0303030303030303,0,0,NA
2001,may,0,12.121212121212121,0,3.0303030303030303,0,45.45454545454545,239.39393939393938,0,12.121212121212121,0,42.42424242424242,6.0606060606060606,0,NA
2001,october,0,0,0,0,21.21212121212121,3.0303030303030303,66.66666666666666,0,15.15151515151515,0,9.09090909090909,0,0,NA
2001,october,0,9.09090909090909,3.0303030303030303,0,21.21212121212121,0,175.75757575757575,0,21.21212121212121,0,42.42424242424242,0,9.09090909090909,NA
2001,october,0,0,0,0,24.242424242424242,3.0303030303030303,524.2424242424242,0,15.15151515151515,0,48.484848484848484,0,0,NA
2001,october,0,3.0303030303030303,0,0,15.15151515151515,0,130.30303030303028,0,21.21212121212121,0,12.121212121212121,0,9.09090909090909,NA
2001,october,0,0,0,0,3.0303030303030303,3.0303030303030303,275.75757575757575,0,18.18181818181818,0,33.33333333333333,0,0,NA
2001,october,0,0,0,9.09090909090909,12.121212121212121,0,478.78787878787875,0,24.242424242424242,0,24.242424242424242,0,0,NA
2001,october,0,0,0,0,3.0303030303030303,0,496.96969696969694,0,9.09090909090909,0,18.18181818181818,0,0,NA
2001,october,0,0,0,9.09090909090909,0,0,87.87878787878788,0,9.09090909090909,0,30.3030303030303,0,0,NA
2001,october,0,0,3.0303030303030303,0,0,0,45.45454545454545,0,6.0606060606060606,0,9.09090909090909,0,0,NA
2001,october,0,0,0,0,0,0,48.484848484848484,0,45.45454545454545,0,39.39393939393939,0,0,NA
2001,may,0,12.121212121212121,0,6.0606060606060606,9.09090909090909,0,121.2121212121212,0,39.39393939393939,0,6.0606060606060606,0,0,NA
2001,may,0,0,0,15.15151515151515,9.09090909090909,3.0303030303030303,157.57575757575756,9.09090909090909,12.121212121212121,0,6.0606060606060606,0,0,NA
2001,may,0,3.0303030303030303,0,0,24.242424242424242,0,57.57575757575757,6.0606060606060606,18.18181818181818,0,3.0303030303030303,0,0,NA
2001,may,0,0,0,3.0303030303030303,45.45454545454545,0,633.3333333333333,9.09090909090909,21.21212121212121,0,24.242424242424242,0,0,NA
2001,may,0,3.0303030303030303,0,6.0606060606060606,6.0606060606060606,0,360.60606060606057,9.09090909090909,12.121212121212121,0,18.18181818181818,0,0,NA
2001,may,0,0,0,6.0606060606060606,57.57575757575757,0,709.090909090909,6.0606060606060606,51.515151515151516,0,33.33333333333333,0,0,NA
2001,may,0,3.0303030303030303,0,0,36.36363636363636,3.0303030303030303,596.969696969697,9.09090909090909,36.36363636363636,0,24.242424242424242,18.18181818181818,0,NA
2001,may,0,3.0303030303030303,0,3.0303030303030303,30.3030303030303,0,239.39393939393938,18.18181818181818,33.33333333333333,0,6.0606060606060606,0,0,NA
2001,may,0,0,0,6.0606060606060606,3.0303030303030303,0,260.60606060606057,0,6.0606060606060606,0,9.09090909090909,15.15151515151515,0,NA
2001,may,0,3.0303030303030303,0,12.121212121212121,30.3030303030303,6.0606060606060606,1093.939393939394,15.15151515151515,30.3030303030303,0,112.12121212121211,187.87878787878788,0,NA
2001,october,0,0,0,3.0303030303030303,6.0606060606060606,0,30.3030303030303,9.09090909090909,6.0606060606060606,0,15.15151515151515,0,3.0303030303030303,NA
2001,october,0,0,3.0303030303030303,3.0303030303030303,9.09090909090909,0,69.69696969696969,0,21.21212121212121,0,3.0303030303030303,0,0,NA
2001,october,0,0,0,0,6.0606060606060606,0,154.54545454545453,0,21.21212121212121,0,6.0606060606060606,0,3.0303030303030303,NA
2001,october,0,3.0303030303030303,12.121212121212121,9.09090909090909,39.39393939393939,0,424.24242424242425,0,57.57575757575757,0,66.66666666666666,0,0,NA
2001,october,0,0,0,33.33333333333333,54.54545454545454,12.121212121212121,1000,0,90.9090909090909,0,21.21212121212121,21.21212121212121,0,NA
2001,october,0,6.0606060606060606,0,12.121212121212121,36.36363636363636,0,260.60606060606057,3.0303030303030303,54.54545454545454,0,9.09090909090909,0,0,NA
2001,october,0,6.0606060606060606,6.0606060606060606,18.18181818181818,78.78787878787878,6.0606060606060606,781.8181818181818,0,60.6060606060606,0,24.242424242424242,0,6.0606060606060606,NA
2001,october,0,0,0,9.09090909090909,21.21212121212121,0,651.5151515151515,3.0303030303030303,42.42424242424242,0,33.33333333333333,0,0,NA
2001,october,0,0,0,0,21.21212121212121,0,518.1818181818181,6.0606060606060606,48.484848484848484,0,6.0606060606060606,0,0,NA
2001,october,0,0,0,0,36.36363636363636,0,481.8181818181818,3.0303030303030303,48.484848484848484,0,21.21212121212121,0,0,NA
2001,may,0,0,3.0303030303030303,0,9.09090909090909,3.0303030303030303,24.242424242424242,0,12.121212121212121,0,3.0303030303030303,0,0,NA
2001,may,0,0,3.0303030303030303,3.0303030303030303,69.69696969696969,12.121212121212121,175.75757575757575,3.0303030303030303,27.27272727272727,0,24.242424242424242,0,0,NA
2001,may,0,6.0606060606060606,0,0,39.39393939393939,3.0303030303030303,436.3636363636363,6.0606060606060606,18.18181818181818,3.0303030303030303,6.0606060606060606,0,0,NA
2001,may,0,18.18181818181818,0,6.0606060606060606,9.09090909090909,12.121212121212121,742.4242424242424,0,63.63636363636363,0,39.39393939393939,227.27272727272725,0,NA
2001,may,0,3.0303030303030303,0,6.0606060606060606,27.27272727272727,0,321.2121212121212,0,30.3030303030303,0,9.09090909090909,15.15151515151515,0,NA
2001,may,0,18.18181818181818,0,21.21212121212121,48.484848484848484,9.09090909090909,130.30303030303028,15.15151515151515,18.18181818181818,6.0606060606060606,6.0606060606060606,0,0,NA
2001,may,0,3.0303030303030303,0,3.0303030303030303,21.21212121212121,3.0303030303030303,330.3030303030303,12.121212121212121,36.36363636363636,0,48.484848484848484,39.39393939393939,0,NA
2001,may,3.0303030303030303,0,0,3.0303030303030303,6.0606060606060606,6.0606060606060606,406.06060606060606,0,33.33333333333333,0,48.484848484848484,0,3.0303030303030303,NA
2001,may,0,30.3030303030303,0,0,18.18181818181818,0,66.66666666666666,0,21.21212121212121,0,3.0303030303030303,18.18181818181818,0,NA
2001,may,0,3.0303030303030303,6.0606060606060606,0,0,0,33.33333333333333,3.0303030303030303,6.0606060606060606,0,6.0606060606060606,0,0,NA
2001,october,0,0,0,0,6.0606060606060606,0,75.75757575757575,0,0,0,9.09090909090909,0,0,NA
2001,october,0,0,0,0,12.121212121212121,3.0303030303030303,72.72727272727272,3.0303030303030303,21.21212121212121,0,3.0303030303030303,3.0303030303030303,0,NA
2001,october,0,3.0303030303030303,0,0,54.54545454545454,0,163.63636363636363,0,72.72727272727272,0,6.0606060606060606,0,0,NA
2001,october,0,0,0,3.0303030303030303,78.78787878787878,9.09090909090909,224.24242424242422,0,45.45454545454545,0,6.0606060606060606,0,0,NA
2001,october,0,3.0303030303030303,0,0,39.39393939393939,0,209.0909090909091,3.0303030303030303,24.242424242424242,0,3.0303030303030303,0,0,NA
2001,october,0,15.15151515151515,0,0,75.75757575757575,3.0303030303030303,327.27272727272725,15.15151515151515,69.69696969696969,0,15.15151515151515,0,3.0303030303030303,NA
2001,october,0,0,0,6.0606060606060606,27.27272727272727,0,412.1212121212121,0,39.39393939393939,0,9.09090909090909,0,0,NA
2001,october,0,3.0303030303030303,0,0,51.515151515151516,0,166.66666666666666,12.121212121212121,9.09090909090909,0,6.0606060606060606,3.0303030303030303,3.0303030303030303,NA
2001,october,0,0,0,0,42.42424242424242,0,48.484848484848484,3.0303030303030303,6.0606060606060606,0,3.0303030303030303,0,0,NA
2001,october,0,0,0,3.0303030303030303,63.63636363636363,6.0606060606060606,260.60606060606057,9.09090909090909,18.18181818181818,0,3.0303030303030303,12.121212121212121,0,NA
2001,may,0,0,0,27.27272727272727,27.27272727272727,6.0606060606060606,106.06060606060606,12.121212121212121,15.15151515151515,3.0303030303030303,15.15151515151515,0,0,NA
2001,may,0,0,0,45.45454545454545,0,0,166.66666666666666,9.09090909090909,21.21212121212121,0,24.242424242424242,0,0,NA
2001,may,0,12.121212121212121,0,45.45454545454545,51.515151515151516,18.18181818181818,90.9090909090909,24.242424242424242,24.242424242424242,3.0303030303030303,3.0303030303030303,0,0,NA
2001,may,0,3.0303030303030303,0,51.515151515151516,33.33333333333333,9.09090909090909,236.36363636363635,15.15151515151515,24.242424242424242,9.09090909090909,36.36363636363636,0,0,NA
2001,may,0,0,0,39.39393939393939,57.57575757575757,18.18181818181818,306.06060606060606,21.21212121212121,30.3030303030303,6.0606060606060606,42.42424242424242,0,0,NA
2001,may,0,0,0,54.54545454545454,24.242424242424242,3.0303030303030303,190.9090909090909,24.242424242424242,9.09090909090909,9.09090909090909,24.242424242424242,0,0,NA
2001,may,0,6.0606060606060606,0,48.484848484848484,3.0303030303030303,3.0303030303030303,172.72727272727272,6.0606060606060606,3.0303030303030303,0,30.3030303030303,0,0,NA
2001,may,0,3.0303030303030303,0,12.121212121212121,3.0303030303030303,0,24.242424242424242,0,0,0,12.121212121212121,0,0,NA
2001,may,0,9.09090909090909,0,54.54545454545454,0,0,136.36363636363635,6.0606060606060606,15.15151515151515,0,42.42424242424242,0,0,NA
2001,may,0,3.0303030303030303,0,21.21212121212121,6.0606060606060606,0,93.93939393939394,6.0606060606060606,12.121212121212121,0,21.21212121212121,0,0,NA
2001,october,0,3.0303030303030303,0,6.0606060606060606,0,0,36.36363636363636,3.0303030303030303,15.15151515151515,0,3.0303030303030303,0,0,NA
2001,october,0,0,3.0303030303030303,33.33333333333333,3.0303030303030303,3.0303030303030303,224.24242424242422,0,63.63636363636363,0,27.27272727272727,0,6.0606060606060606,NA
2001,october,0,0,0,39.39393939393939,3.0303030303030303,0,154.54545454545453,0,18.18181818181818,0,0,0,3.0303030303030303,NA
2001,october,0,0,0,45.45454545454545,0,0,90.9090909090909,0,9.09090909090909,6.0606060606060606,6.0606060606060606,0,3.0303030303030303,NA
2001,october,0,0,0,9.09090909090909,0,0,33.33333333333333,0,15.15151515151515,0,9.09090909090909,0,0,NA
2001,october,3.0303030303030303,0,0,6.0606060606060606,9.09090909090909,0,181.8181818181818,0,12.121212121212121,0,15.15151515151515,0,0,NA
2001,october,0,12.121212121212121,0,3.0303030303030303,0,0,60.6060606060606,3.0303030303030303,15.15151515151515,0,9.09090909090909,0,0,NA
2001,october,0,0,21.21212121212121,0,0,0,181.8181818181818,0,9.09090909090909,0,6.0606060606060606,0,0,NA
2001,october,0,0,0,3.0303030303030303,0,0,75.75757575757575,0,9.09090909090909,0,21.21212121212121,0,0,NA
2001,october,0,0,0,12.121212121212121,0,0,109.09090909090908,0,3.0303030303030303,0,9.09090909090909,0,0,NA
2001,may,NA,6.0606060606060606,0,90.9090909090909,0,0,60.6060606060606,6.0606060606060606,12.121212121212121,0,3.0303030303030303,0,0,NA
2001,may,NA,3.0303030303030303,0,9.09090909090909,9.09090909090909,0,75.75757575757575,6.0606060606060606,12.121212121212121,3.0303030303030303,30.3030303030303,0,0,NA
2001,may,NA,30.3030303030303,0,54.54545454545454,3.0303030303030303,6.0606060606060606,278.78787878787875,45.45454545454545,39.39393939393939,0,63.63636363636363,0,0,NA
2001,may,NA,9.09090909090909,0,51.515151515151516,0,3.0303030303030303,466.66666666666663,36.36363636363636,60.6060606060606,0,75.75757575757575,0,0,NA
2001,may,NA,9.09090909090909,0,81.81818181818181,15.15151515151515,0,293.93939393939394,24.242424242424242,36.36363636363636,6.0606060606060606,72.72727272727272,0,0,NA
2001,may,NA,33.33333333333333,3.0303030303030303,69.69696969696969,12.121212121212121,15.15151515151515,321.2121212121212,27.27272727272727,33.33333333333333,0,57.57575757575757,0,0,NA
2001,may,NA,3.0303030303030303,0,21.21212121212121,0,3.0303030303030303,115.15151515151514,12.121212121212121,33.33333333333333,0,18.18181818181818,0,0,NA
2001,may,NA,0,6.0606060606060606,21.21212121212121,3.0303030303030303,0,148.48484848484847,6.0606060606060606,33.33333333333333,0,45.45454545454545,0,0,NA
2001,may,NA,9.09090909090909,0,154.54545454545453,12.121212121212121,0,215.15151515151513,51.515151515151516,21.21212121212121,0,63.63636363636363,0,0,NA
2001,may,NA,0,0,66.66666666666666,12.121212121212121,3.0303030303030303,193.93939393939394,27.27272727272727,30.3030303030303,6.0606060606060606,18.18181818181818,0,0,NA
2001,october,NA,3.0303030303030303,0,12.121212121212121,0,0,224.24242424242422,6.0606060606060606,15.15151515151515,0,3.0303030303030303,0,0,NA
2001,october,NA,0,0,12.121212121212121,0,0,206.06060606060606,9.09090909090909,9.09090909090909,0,12.121212121212121,0,0,NA
2001,october,NA,3.0303030303030303,0,6.0606060606060606,0,0,112.12121212121211,0,9.09090909090909,0,9.09090909090909,0,0,NA
2001,october,NA,6.0606060606060606,0,21.21212121212121,3.0303030303030303,0,75.75757575757575,0,12.121212121212121,0,9.09090909090909,0,0,NA
2001,october,NA,3.0303030303030303,0,9.09090909090909,0,0,136.36363636363635,3.0303030303030303,6.0606060606060606,0,9.09090909090909,0,0,NA
2001,october,NA,6.0606060606060606,3.0303030303030303,33.33333333333333,0,0,257.57575757575756,0,36.36363636363636,0,24.242424242424242,0,6.0606060606060606,NA
2001,october,NA,9.09090909090909,0,9.09090909090909,3.0303030303030303,3.0303030303030303,184.84848484848484,0,24.242424242424242,0,18.18181818181818,0,0,NA
2001,october,NA,9.09090909090909,0,36.36363636363636,3.0303030303030303,0,175.75757575757575,0,21.21212121212121,0,12.121212121212121,0,0,NA
2001,october,NA,0,0,6.0606060606060606,0,0,321.2121212121212,0,24.242424242424242,0,30.3030303030303,0,0,NA
2001,october,NA,3.0303030303030303,0,9.09090909090909,9.09090909090909,0,284.8484848484848,3.0303030303030303,30.3030303030303,0,24.242424242424242,0,0,NA
1995,june,NA,NA,NA,24.242424242424242,18.18181818181818,15.15151515151515,1087.8787878787878,30.3030303030303,NA,NA,12.121212121212121,42.42424242424242,NA,NA
1995,june,NA,NA,NA,15.15151515151515,60.6060606060606,15.15151515151515,460.60606060606057,9.09090909090909,NA,NA,21.21212121212121,15.15151515151515,NA,NA
1995,june,NA,NA,NA,30.3030303030303,0,3.0303030303030303,890.9090909090909,54.54545454545454,NA,NA,18.18181818181818,27.27272727272727,NA,NA
1995,june,NA,NA,NA,27.27272727272727,18.18181818181818,0,778.7878787878788,24.242424242424242,NA,NA,6.0606060606060606,9.09090909090909,NA,NA
